Symbol,Date,Close
.DJI,2019-08-09,26287.44
.DJI,2019-08-12,25897.71
.DJI,2019-08-13,26279.91
.DJI,2019-08-14,25479.42
.DJI,2019-08-15,25579.39
.DJI,2019-08-16,25886.01
.DJI,2019-08-19,26135.79
.DJI,2019-08-20,25962.44
.DJI,2019-08-21,26202.73
.DJI,2019-08-22,26252.24
.DJI,2019-08-23,25628.9
.DJI,2019-08-26,25898.83
.DJI,2019-08-27,25777.9
.DJI,2019-08-28,26036.1
.DJI,2019-08-29,26362.25
.DJI,2019-09-03,26118.02
.DJI,2019-09-04,26355.47
.DJI,2019-09-05,26728.15
.DJI,2019-09-06,26797.46
.DJI,2019-09-09,26835.51
.DJI,2019-09-10,26909.43
.DJI,2019-09-11,27137.04
.DJI,2019-09-12,27182.45
.DJI,2019-09-13,27219.52
.DJI,2019-09-16,27076.82
.DJI,2019-09-17,27110.8
.DJI,2019-09-18,27147.08
.DJI,2019-09-19,27094.79
.DJI,2019-09-20,26935.07
.DJI,2019-09-23,26949.99
.DJI,2019-09-24,26807.77
.DJI,2019-09-25,26970.71
.DJI,2019-09-26,26891.12
.DJI,2019-09-27,26820.25
AAPL,2019-03-20,188.16
AAPL,2019-03-21,195.09
AAPL,2019-03-22,191.05
AAPL,2019-03-25,188.74
AAPL,2019-03-26,186.79
AAPL,2019-03-27,188.47
AAPL,2019-03-28,188.72
AAPL,2019-03-29,189.95
AAPL,2019-04-01,191.24
AAPL,2019-04-02,194.02
AAPL,2019-04-03,195.35
AAPL,2019-04-04,195.69
AAPL,2019-04-05,197
AAPL,2019-04-08,200.1
AAPL,2019-04-09,199.5
AAPL,2019-04-10,200.62
AAPL,2019-04-11,198.95
AAPL,2019-04-12,198.87
AAPL,2019-04-15,199.23
AAPL,2019-04-16,199.25
AAPL,2019-04-17,203.13
AAPL,2019-04-22,204.53
AAPL,2019-04-23,207.48
AAPL,2019-04-24,207.16
AAPL,2019-04-25,205.28
AAPL,2019-04-26,204.3
AAPL,2019-04-29,204.61
AAPL,2019-04-30,200.67
AAPL,2019-05-01,210.52
AAPL,2019-05-02,209.15
AAPL,2019-05-03,211.75
AAPL,2019-05-06,208.48
AAPL,2019-05-07,202.86
AAPL,2019-05-08,202.9
AAPL,2019-05-09,200.72
AAPL,2019-05-10,197.18
AAPL,2019-05-13,185.72
AAPL,2019-05-14,188.66
AAPL,2019-05-15,190.92
AAPL,2019-05-16,190.08
AAPL,2019-05-17,189
AAPL,2019-05-20,183.09
AAPL,2019-05-21,186.6
AAPL,2019-05-22,182.78
AAPL,2019-05-23,179.66
AAPL,2019-05-28,178.23
AAPL,2019-05-29,177.38
AAPL,2019-05-30,178.3
AAPL,2019-05-31,175.07
AAPL,2019-06-03,173.3
AAPL,2019-06-04,179.64
AAPL,2019-06-05,182.54
AAPL,2019-06-06,185.22
AAPL,2019-06-07,190.15
AAPL,2019-06-10,192.58
AAPL,2019-06-11,194.81
AAPL,2019-06-12,194.19
AAPL,2019-06-13,194.15
AAPL,2019-06-14,192.74
AAPL,2019-06-17,193.89
AAPL,2019-06-18,198.45
AAPL,2019-06-19,197.87
AAPL,2019-06-20,199.46
AAPL,2019-06-21,198.78
AAPL,2019-06-24,198.58
AAPL,2019-06-25,195.57
AAPL,2019-06-26,199.8
AAPL,2019-06-27,199.74
AAPL,2019-06-28,197.92
AAPL,2019-07-01,201.55
AAPL,2019-07-02,202.73
AAPL,2019-07-05,204.23
AAPL,2019-07-08,200.02
AAPL,2019-07-09,201.24
AAPL,2019-07-10,203.23
AAPL,2019-07-11,201.75
AAPL,2019-07-12,203.3
AAPL,2019-07-15,205.21
AAPL,2019-07-16,204.5
AAPL,2019-07-17,203.35
AAPL,2019-07-18,205.66
AAPL,2019-07-19,202.59
AAPL,2019-07-22,207.22
AAPL,2019-07-23,208.84
AAPL,2019-07-24,208.67
AAPL,2019-07-25,207.02
AAPL,2019-07-26,207.74
AAPL,2019-07-29,209.68
AAPL,2019-07-30,208.78
AAPL,2019-07-31,213.04
AAPL,2019-08-01,208.43
AAPL,2019-08-02,204.02
AAPL,2019-08-05,193.34
AAPL,2019-08-06,197
AAPL,2019-08-07,199.04
AAPL,2019-08-08,203.43
AAPL,2019-08-09,200.99
AAPL,2019-08-12,200.48
AAPL,2019-08-13,208.97
AAPL,2019-08-14,202.75
AAPL,2019-08-15,201.74
AAPL,2019-08-16,206.5
AAPL,2019-08-19,210.35
AAPL,2019-08-20,210.36
AAPL,2019-08-21,212.64
AAPL,2019-08-22,212.46
AAPL,2019-08-23,202.64
AAPL,2019-08-26,206.49
AAPL,2019-08-27,204.16
AAPL,2019-08-28,205.53
AAPL,2019-08-29,209.01
AAPL,2019-09-03,205.7
AAPL,2019-09-04,209.19
AAPL,2019-09-05,213.28
AAPL,2019-09-06,213.26
AAPL,2019-09-09,214.17
AAPL,2019-09-10,216.7
AAPL,2019-09-11,223.59
AAPL,2019-09-12,223.09
AAPL,2019-09-13,218.75
AAPL,2019-09-16,219.9
AAPL,2019-09-17,220.7
AAPL,2019-09-18,222.77
AAPL,2019-09-19,220.96
AAPL,2019-09-20,217.73
AAPL,2019-09-23,218.72
AAPL,2019-09-24,217.68
AAPL,2019-09-25,221.03
AAPL,2019-09-26,219.89
AAPL,2019-09-27,218.82
AXP,2019-03-20,110.77
AXP,2019-03-21,111.82
AXP,2019-03-22,109.46
AXP,2019-03-25,109.04
AXP,2019-03-26,109.5
AXP,2019-03-27,108.98
AXP,2019-03-28,109.16
AXP,2019-03-29,109.3
AXP,2019-04-01,111.7
AXP,2019-04-02,111
AXP,2019-04-03,110.56
AXP,2019-04-04,110.12
AXP,2019-04-05,110.96
AXP,2019-04-08,110.7
AXP,2019-04-09,109.85
AXP,2019-04-10,110.16
AXP,2019-04-11,109.85
AXP,2019-04-12,110.91
AXP,2019-04-15,110.53
AXP,2019-04-16,111.88
AXP,2019-04-17,111.76
AXP,2019-04-22,112.33
AXP,2019-04-23,113.97
AXP,2019-04-24,114.02
AXP,2019-04-25,115.88
AXP,2019-04-26,117.6
AXP,2019-04-29,116.76
AXP,2019-04-30,117.23
AXP,2019-05-01,117.02
AXP,2019-05-02,117.25
AXP,2019-05-03,119.35
AXP,2019-05-06,119.34
AXP,2019-05-07,118.22
AXP,2019-05-08,117.49
AXP,2019-05-09,117.26
AXP,2019-05-10,118.46
AXP,2019-05-13,115.9
AXP,2019-05-14,117.01
AXP,2019-05-15,117.66
AXP,2019-05-16,119.84
AXP,2019-05-17,119.07
AXP,2019-05-20,119.84
AXP,2019-05-21,120.55
AXP,2019-05-22,120.01
AXP,2019-05-23,118.43
AXP,2019-05-28,118.17
AXP,2019-05-29,117.01
AXP,2019-05-30,116.74
AXP,2019-05-31,114.71
AXP,2019-06-03,114.62
AXP,2019-06-04,116.85
AXP,2019-06-05,118.12
AXP,2019-06-06,119.43
AXP,2019-06-07,121.11
AXP,2019-06-10,122.66
AXP,2019-06-11,123.23
AXP,2019-06-12,122.03
AXP,2019-06-13,121.86
AXP,2019-06-14,122
AXP,2019-06-17,121.45
AXP,2019-06-18,123.43
AXP,2019-06-19,124.68
AXP,2019-06-20,124.92
AXP,2019-06-21,124.73
AXP,2019-06-24,124.14
AXP,2019-06-25,123.16
AXP,2019-06-26,123.59
AXP,2019-06-27,123.94
AXP,2019-06-28,123.44
AXP,2019-07-01,124.92
AXP,2019-07-02,125.1
AXP,2019-07-05,125.4
AXP,2019-07-08,124.85
AXP,2019-07-09,125.9
AXP,2019-07-10,126.89
AXP,2019-07-11,127.28
AXP,2019-07-12,127.96
AXP,2019-07-15,128.57
AXP,2019-07-16,128.06
AXP,2019-07-17,127.08
AXP,2019-07-18,128.4
AXP,2019-07-19,124.82
AXP,2019-07-22,126
AXP,2019-07-23,128.2
AXP,2019-07-24,127.95
AXP,2019-07-25,127.15
AXP,2019-07-26,126.78
AXP,2019-07-29,127.19
AXP,2019-07-30,126.47
AXP,2019-07-31,124.37
AXP,2019-08-01,124.09
AXP,2019-08-02,124.31
AXP,2019-08-05,120.72
AXP,2019-08-06,122.55
AXP,2019-08-07,123.54
AXP,2019-08-08,125.29
AXP,2019-08-09,126.17
AXP,2019-08-12,123.95
AXP,2019-08-13,126.32
AXP,2019-08-14,122.65
AXP,2019-08-15,122.38
AXP,2019-08-16,124.63
AXP,2019-08-19,124.4
AXP,2019-08-20,121.42
AXP,2019-08-21,122.5
AXP,2019-08-22,122.27
AXP,2019-08-23,117.76
AXP,2019-08-26,118.53
AXP,2019-08-27,117.75
AXP,2019-08-28,119.09
AXP,2019-08-29,120.74
AXP,2019-09-03,117.6
AXP,2019-09-04,118.4
AXP,2019-09-05,120.67
AXP,2019-09-06,120.19
AXP,2019-09-09,119.92
AXP,2019-09-10,117.31
AXP,2019-09-11,118
AXP,2019-09-12,119.02
AXP,2019-09-13,119.2
AXP,2019-09-16,117.64
AXP,2019-09-17,119.05
AXP,2019-09-18,118.74
AXP,2019-09-19,117.79
AXP,2019-09-20,116.8
AXP,2019-09-23,118.24
AXP,2019-09-24,118.17
AXP,2019-09-25,119.12
AXP,2019-09-26,118.91
AXP,2019-09-27,118.59
BA,2019-03-20,376.16
BA,2019-03-21,372.7
BA,2019-03-22,362.17
BA,2019-03-25,370.46
BA,2019-03-26,370.38
BA,2019-03-27,374.21
BA,2019-03-28,374.44
BA,2019-03-29,381.42
BA,2019-04-01,391.54
BA,2019-04-02,390.75
BA,2019-04-03,384.74
BA,2019-04-04,395.86
BA,2019-04-05,391.93
BA,2019-04-08,374.52
BA,2019-04-09,369.04
BA,2019-04-10,364.94
BA,2019-04-11,370.16
BA,2019-04-12,379.64
BA,2019-04-15,375.46
BA,2019-04-16,381.72
BA,2019-04-17,377.52
BA,2019-04-22,375.17
BA,2019-04-23,374.02
BA,2019-04-24,375.46
BA,2019-04-25,382.8
BA,2019-04-26,380.79
BA,2019-04-29,379.05
BA,2019-04-30,377.69
BA,2019-05-01,376.8
BA,2019-05-02,375.8
BA,2019-05-03,376.46
BA,2019-05-06,371.6
BA,2019-05-07,357.23
BA,2019-05-08,359.75
BA,2019-05-09,354.13
BA,2019-05-10,354.67
BA,2019-05-13,337.37
BA,2019-05-14,343.04
BA,2019-05-15,345.64
BA,2019-05-16,353.81
BA,2019-05-17,355.02
BA,2019-05-20,352.79
BA,2019-05-21,358.75
BA,2019-05-22,352.78
BA,2019-05-23,350.55
BA,2019-05-28,354.88
BA,2019-05-29,348.8
BA,2019-05-30,349.87
BA,2019-05-31,341.61
BA,2019-06-03,338.89
BA,2019-06-04,344.62
BA,2019-06-05,348.75
BA,2019-06-06,350.64
BA,2019-06-07,353.7
BA,2019-06-10,353.8
BA,2019-06-11,349.33
BA,2019-06-12,347.03
BA,2019-06-13,348.86
BA,2019-06-14,347.16
BA,2019-06-17,354.9
BA,2019-06-18,373.96
BA,2019-06-19,368.56
BA,2019-06-20,374.88
BA,2019-06-21,371.84
BA,2019-06-24,373.99
BA,2019-06-25,369.32
BA,2019-06-26,374.94
BA,2019-06-27,364.02
BA,2019-06-28,364.01
BA,2019-07-01,356.46
BA,2019-07-02,354.16
BA,2019-07-05,355.86
BA,2019-07-08,351.12
BA,2019-07-09,353.09
BA,2019-07-10,352.3
BA,2019-07-11,359
BA,2019-07-12,365.33
BA,2019-07-15,361.61
BA,2019-07-16,362.75
BA,2019-07-17,369.52
BA,2019-07-18,361.11
BA,2019-07-19,377.36
BA,2019-07-22,373.42
BA,2019-07-23,373.07
BA,2019-07-24,361.43
BA,2019-07-25,348.09
BA,2019-07-26,345
BA,2019-07-29,340.21
BA,2019-07-30,347.46
BA,2019-07-31,341.18
BA,2019-08-01,334.29
BA,2019-08-02,339.56
BA,2019-08-05,331.06
BA,2019-08-06,332.45
BA,2019-08-07,331.38
BA,2019-08-08,336.35
BA,2019-08-09,337.55
BA,2019-08-12,332.94
BA,2019-08-13,332.86
BA,2019-08-14,320.42
BA,2019-08-15,328
BA,2019-08-16,330.45
BA,2019-08-19,333.78
BA,2019-08-20,331.75
BA,2019-08-21,339.99
BA,2019-08-22,354.41
BA,2019-08-23,356.01
BA,2019-08-26,359.04
BA,2019-08-27,354.73
BA,2019-08-28,359.97
BA,2019-08-29,362.74
BA,2019-09-03,354.42
BA,2019-09-04,356.53
BA,2019-09-05,360.3
BA,2019-09-06,363
BA,2019-09-09,358.78
BA,2019-09-10,369.49
BA,2019-09-11,382.94
BA,2019-09-12,375.63
BA,2019-09-13,379.76
BA,2019-09-16,378.85
BA,2019-09-17,384.2
BA,2019-09-18,386.41
BA,2019-09-19,384.44
BA,2019-09-20,379.39
BA,2019-09-23,377.03
BA,2019-09-24,381.65
BA,2019-09-25,386.2
BA,2019-09-26,386.89
BA,2019-09-27,382.86
CAT,2019-03-20,133.01
CAT,2019-03-21,134.06
CAT,2019-03-22,129.77
CAT,2019-03-25,131.38
CAT,2019-03-26,131.84
CAT,2019-03-27,131.2
CAT,2019-03-28,132.37
CAT,2019-03-29,135.49
CAT,2019-04-01,140.25
CAT,2019-04-02,140.19
CAT,2019-04-03,139.26
CAT,2019-04-04,140.13
CAT,2019-04-05,140.36
CAT,2019-04-08,139.82
CAT,2019-04-09,136.35
CAT,2019-04-10,137.53
CAT,2019-04-11,138.87
CAT,2019-04-12,141.2
CAT,2019-04-15,140.25
CAT,2019-04-16,142.03
CAT,2019-04-17,142.74
CAT,2019-04-22,142.38
CAT,2019-04-23,142.03
CAT,2019-04-24,137.73
CAT,2019-04-25,136.13
CAT,2019-04-26,139.03
CAT,2019-04-29,139.02
CAT,2019-04-30,139.42
CAT,2019-05-01,138.15
CAT,2019-05-02,135.17
CAT,2019-05-03,139.06
CAT,2019-05-06,136.76
CAT,2019-05-07,133.67
CAT,2019-05-08,131.95
CAT,2019-05-09,131.2
CAT,2019-05-10,131.34
CAT,2019-05-13,125.3
CAT,2019-05-14,127.47
CAT,2019-05-15,127.3
CAT,2019-05-16,126.61
CAT,2019-05-17,122.76
CAT,2019-05-20,122.43
CAT,2019-05-21,124.95
CAT,2019-05-22,123.56
CAT,2019-05-23,122.26
CAT,2019-05-28,121.59
CAT,2019-05-29,121.48
CAT,2019-05-30,121.84
CAT,2019-05-31,119.81
CAT,2019-06-03,120.65
CAT,2019-06-04,122.08
CAT,2019-06-05,123.12
CAT,2019-06-06,123.39
CAT,2019-06-07,124.46
CAT,2019-06-10,125.74
CAT,2019-06-11,127.28
CAT,2019-06-12,127.1
CAT,2019-06-13,127.17
CAT,2019-06-14,127.23
CAT,2019-06-17,127.32
CAT,2019-06-18,130.33
CAT,2019-06-19,130.61
CAT,2019-06-20,133.63
CAT,2019-06-21,133.89
CAT,2019-06-24,134.37
CAT,2019-06-25,133.71
CAT,2019-06-26,135.15
CAT,2019-06-27,135.5
CAT,2019-06-28,136.29
CAT,2019-07-01,136.6
CAT,2019-07-02,135.85
CAT,2019-07-05,135.49
CAT,2019-07-08,134.84
CAT,2019-07-09,134.29
CAT,2019-07-10,132.64
CAT,2019-07-11,133.96
CAT,2019-07-12,138.36
CAT,2019-07-15,139.64
CAT,2019-07-16,139.09
CAT,2019-07-17,135.73
CAT,2019-07-18,134.89
CAT,2019-07-19,136.23
CAT,2019-07-22,135.24
CAT,2019-07-23,138.1
CAT,2019-07-24,131.91
CAT,2019-07-25,134.71
CAT,2019-07-26,132.92
CAT,2019-07-29,134.46
CAT,2019-07-30,132.95
CAT,2019-07-31,131.67
CAT,2019-08-01,126.79
CAT,2019-08-02,124.54
CAT,2019-08-05,121.65
CAT,2019-08-06,122.08
CAT,2019-08-07,120.78
CAT,2019-08-08,122.02
CAT,2019-08-09,119.38
CAT,2019-08-12,116.72
CAT,2019-08-13,119.01
CAT,2019-08-14,115.21
CAT,2019-08-15,115.25
CAT,2019-08-16,116.43
CAT,2019-08-19,117.36
CAT,2019-08-20,116.67
CAT,2019-08-21,117.68
CAT,2019-08-22,117.89
CAT,2019-08-23,114.06
CAT,2019-08-26,114.42
CAT,2019-08-27,113.38
CAT,2019-08-28,114.86
CAT,2019-08-29,117.77
CAT,2019-09-03,117.03
CAT,2019-09-04,119.1
CAT,2019-09-05,122.99
CAT,2019-09-06,122.7
CAT,2019-09-09,127.25
CAT,2019-09-10,130.29
CAT,2019-09-11,133.09
CAT,2019-09-12,131.75
CAT,2019-09-13,133.78
CAT,2019-09-16,133.15
CAT,2019-09-17,132.17
CAT,2019-09-18,131.07
CAT,2019-09-19,130.12
CAT,2019-09-20,128.16
CAT,2019-09-23,128.42
CAT,2019-09-24,125.99
CAT,2019-09-25,126.61
CAT,2019-09-26,126.39
CAT,2019-09-27,126.59
CSCO,2019-03-20,53.26
CSCO,2019-03-21,53.94
CSCO,2019-03-22,52.74
CSCO,2019-03-25,52.73
CSCO,2019-03-26,53.23
CSCO,2019-03-27,53.14
CSCO,2019-03-28,53.36
CSCO,2019-03-29,53.99
CSCO,2019-04-01,54.98
CSCO,2019-04-02,55.29
CSCO,2019-04-03,55.63
CSCO,2019-04-04,55.14
CSCO,2019-04-05,55.21
CSCO,2019-04-08,55.49
CSCO,2019-04-09,55.18
CSCO,2019-04-10,55.82
CSCO,2019-04-11,55.6
CSCO,2019-04-12,56.29
CSCO,2019-04-15,56.56
CSCO,2019-04-16,56.95
CSCO,2019-04-17,56.31
CSCO,2019-04-22,56.34
CSCO,2019-04-23,56.69
CSCO,2019-04-24,56.88
CSCO,2019-04-25,56.33
CSCO,2019-04-26,55.88
CSCO,2019-04-29,56.13
CSCO,2019-04-30,55.95
CSCO,2019-05-01,55.58
CSCO,2019-05-02,54.94
CSCO,2019-05-03,54.94
CSCO,2019-05-06,54.59
CSCO,2019-05-07,53.45
CSCO,2019-05-08,53.47
CSCO,2019-05-09,52.92
CSCO,2019-05-10,53.36
CSCO,2019-05-13,51.3
CSCO,2019-05-14,52.02
CSCO,2019-05-15,52.44
CSCO,2019-05-16,55.93
CSCO,2019-05-17,56.35
CSCO,2019-05-20,56.01
CSCO,2019-05-21,56.52
CSCO,2019-05-22,55.69
CSCO,2019-05-23,54.19
CSCO,2019-05-28,53.93
CSCO,2019-05-29,53.18
CSCO,2019-05-30,53.57
CSCO,2019-05-31,52.03
CSCO,2019-06-03,51.78
CSCO,2019-06-04,53.23
CSCO,2019-06-05,54.75
CSCO,2019-06-06,55.1
CSCO,2019-06-07,55.93
CSCO,2019-06-10,56.42
CSCO,2019-06-11,57.11
CSCO,2019-06-12,55.86
CSCO,2019-06-13,56.17
CSCO,2019-06-14,54.75
CSCO,2019-06-17,55.4
CSCO,2019-06-18,56.05
CSCO,2019-06-19,56.13
CSCO,2019-06-20,57.41
CSCO,2019-06-21,57.03
CSCO,2019-06-24,57.18
CSCO,2019-06-25,56.08
CSCO,2019-06-26,56.6
CSCO,2019-06-27,55.73
CSCO,2019-06-28,54.73
CSCO,2019-07-01,54.74
CSCO,2019-07-02,55.81
CSCO,2019-07-05,56.6
CSCO,2019-07-08,56.19
CSCO,2019-07-09,56.34
CSCO,2019-07-10,57.13
CSCO,2019-07-11,57.3
CSCO,2019-07-12,57.95
CSCO,2019-07-15,58.05
CSCO,2019-07-16,57.62
CSCO,2019-07-17,57.21
CSCO,2019-07-18,57.74
CSCO,2019-07-19,57.36
CSCO,2019-07-22,57.73
CSCO,2019-07-23,57.71
CSCO,2019-07-24,57.23
CSCO,2019-07-25,56.62
CSCO,2019-07-26,56.53
CSCO,2019-07-29,56.93
CSCO,2019-07-30,56.47
CSCO,2019-07-31,55.4
CSCO,2019-08-01,55.39
CSCO,2019-08-02,53.25
CSCO,2019-08-05,51.37
CSCO,2019-08-06,52.6
CSCO,2019-08-07,52.34
CSCO,2019-08-08,53.16
CSCO,2019-08-09,52.43
CSCO,2019-08-12,51.54
CSCO,2019-08-13,52.72
CSCO,2019-08-14,50.61
CSCO,2019-08-15,46.25
CSCO,2019-08-16,46.96
CSCO,2019-08-19,48.5
CSCO,2019-08-20,47.93
CSCO,2019-08-21,48.77
CSCO,2019-08-22,48.18
CSCO,2019-08-23,46.61
CSCO,2019-08-26,47.1
CSCO,2019-08-27,46.79
CSCO,2019-08-28,46.87
CSCO,2019-08-29,47.27
CSCO,2019-09-03,46.5
CSCO,2019-09-04,47.32
CSCO,2019-09-05,48.42
CSCO,2019-09-06,48.84
CSCO,2019-09-09,48.58
CSCO,2019-09-10,49.21
CSCO,2019-09-11,50.03
CSCO,2019-09-12,49.93
CSCO,2019-09-13,50.03
CSCO,2019-09-16,49.96
CSCO,2019-09-17,49.41
CSCO,2019-09-18,49.34
CSCO,2019-09-19,49.19
CSCO,2019-09-20,49.6
CSCO,2019-09-23,49.42
CSCO,2019-09-24,49.12
CSCO,2019-09-25,49.61
CSCO,2019-09-26,48.83
CSCO,2019-09-27,48.84
CVX,2019-03-20,124.69
CVX,2019-03-21,125.86
CVX,2019-03-22,123.09
CVX,2019-03-25,122.89
CVX,2019-03-26,124.13
CVX,2019-03-27,122.79
CVX,2019-03-28,123.02
CVX,2019-03-29,123.18
CVX,2019-04-01,124.94
CVX,2019-04-02,124.93
CVX,2019-04-03,123.89
CVX,2019-04-04,124.8
CVX,2019-04-05,126.42
CVX,2019-04-08,126.68
CVX,2019-04-09,125.54
CVX,2019-04-10,125.49
CVX,2019-04-11,125.99
CVX,2019-04-12,119.76
CVX,2019-04-15,120.14
CVX,2019-04-16,121.17
CVX,2019-04-17,120.27
CVX,2019-04-22,121.9
CVX,2019-04-23,122.02
CVX,2019-04-24,118.28
CVX,2019-04-25,117.9
CVX,2019-04-26,117.1
CVX,2019-04-29,117.72
CVX,2019-04-30,120.06
CVX,2019-05-01,117.81
CVX,2019-05-02,116.38
CVX,2019-05-03,117.27
CVX,2019-05-06,118.4
CVX,2019-05-07,118.27
CVX,2019-05-08,117.5
CVX,2019-05-09,121.19
CVX,2019-05-10,121.99
CVX,2019-05-13,120.44
CVX,2019-05-14,121.64
CVX,2019-05-15,122.14
CVX,2019-05-16,120.8
CVX,2019-05-17,120.52
CVX,2019-05-20,120.84
CVX,2019-05-21,121.34
CVX,2019-05-22,120.57
CVX,2019-05-23,117.87
CVX,2019-05-28,118.31
CVX,2019-05-29,116.77
CVX,2019-05-30,115.38
CVX,2019-05-31,113.85
CVX,2019-06-03,115.99
CVX,2019-06-04,117.3
CVX,2019-06-05,117.65
CVX,2019-06-06,120.68
CVX,2019-06-07,121.48
CVX,2019-06-10,122.29
CVX,2019-06-11,121.17
CVX,2019-06-12,120.19
CVX,2019-06-13,120.91
CVX,2019-06-14,120.81
CVX,2019-06-17,121.39
CVX,2019-06-18,122.93
CVX,2019-06-19,122.89
CVX,2019-06-20,124.28
CVX,2019-06-21,124.93
CVX,2019-06-24,124.91
CVX,2019-06-25,123.64
CVX,2019-06-26,123.93
CVX,2019-06-27,123.11
CVX,2019-06-28,124.44
CVX,2019-07-01,124.84
CVX,2019-07-02,122.93
CVX,2019-07-05,123.54
CVX,2019-07-08,123.6
CVX,2019-07-09,123.35
CVX,2019-07-10,125.44
CVX,2019-07-11,125.43
CVX,2019-07-12,125.98
CVX,2019-07-15,125.72
CVX,2019-07-16,124.76
CVX,2019-07-17,124.14
CVX,2019-07-18,124.68
CVX,2019-07-19,125.04
CVX,2019-07-22,125.31
CVX,2019-07-23,125.82
CVX,2019-07-24,126.54
CVX,2019-07-25,125.63
CVX,2019-07-26,123.72
CVX,2019-07-29,124.23
CVX,2019-07-30,124.34
CVX,2019-07-31,123.11
CVX,2019-08-01,120.74
CVX,2019-08-02,120.73
CVX,2019-08-05,118.74
CVX,2019-08-06,119.38
CVX,2019-08-07,119.1
CVX,2019-08-08,123.23
CVX,2019-08-09,122.42
CVX,2019-08-12,121.55
CVX,2019-08-13,122.39
CVX,2019-08-14,117.74
CVX,2019-08-15,116.95
CVX,2019-08-16,115.81
CVX,2019-08-19,117.31
CVX,2019-08-20,116.13
CVX,2019-08-21,117.88
CVX,2019-08-22,117.73
CVX,2019-08-23,115.18
CVX,2019-08-26,115.74
CVX,2019-08-27,115.83
CVX,2019-08-28,116.83
CVX,2019-08-29,117.52
CVX,2019-09-03,116.27
CVX,2019-09-04,117.25
CVX,2019-09-05,117.64
CVX,2019-09-06,118.26
CVX,2019-09-09,119.39
CVX,2019-09-10,121.85
CVX,2019-09-11,121.28
CVX,2019-09-12,121.42
CVX,2019-09-13,121.5
CVX,2019-09-16,124.12
CVX,2019-09-17,123.89
CVX,2019-09-18,124.18
CVX,2019-09-19,123.66
CVX,2019-09-20,124.32
CVX,2019-09-23,124.9
CVX,2019-09-24,123.74
CVX,2019-09-25,123.51
CVX,2019-09-26,120.16
CVX,2019-09-27,118.6
DIS,2019-03-20,109.99
DIS,2019-03-21,108.66
DIS,2019-03-22,108.23
DIS,2019-03-25,107.79
DIS,2019-03-26,110.14
DIS,2019-03-27,110.28
DIS,2019-03-28,110.71
DIS,2019-03-29,111.03
DIS,2019-04-01,112.51
DIS,2019-04-02,111.96
DIS,2019-04-03,112.52
DIS,2019-04-04,114.75
DIS,2019-04-05,115
DIS,2019-04-08,114.96
DIS,2019-04-09,116.86
DIS,2019-04-10,117.16
DIS,2019-04-11,116.6
DIS,2019-04-12,130.06
DIS,2019-04-15,132.04
DIS,2019-04-16,129.9
DIS,2019-04-17,131.75
DIS,2019-04-22,131.68
DIS,2019-04-23,133.36
DIS,2019-04-24,135.1
DIS,2019-04-25,137.24
DIS,2019-04-26,139.92
DIS,2019-04-29,139.3
DIS,2019-04-30,136.97
DIS,2019-05-01,136.38
DIS,2019-05-02,134.14
DIS,2019-05-03,134.33
DIS,2019-05-06,135
DIS,2019-05-07,133.44
DIS,2019-05-08,134.99
DIS,2019-05-09,133.59
DIS,2019-05-10,134.04
DIS,2019-05-13,131.34
DIS,2019-05-14,133.2
DIS,2019-05-15,134.68
DIS,2019-05-16,135.5
DIS,2019-05-17,135.04
DIS,2019-05-20,133.91
DIS,2019-05-21,134.09
DIS,2019-05-22,133.85
DIS,2019-05-23,132.73
DIS,2019-05-28,132.62
DIS,2019-05-29,131.57
DIS,2019-05-30,132.2
DIS,2019-05-31,132.04
DIS,2019-06-03,132.47
DIS,2019-06-04,134.82
DIS,2019-06-05,135.94
DIS,2019-06-06,137.21
DIS,2019-06-07,138.04
DIS,2019-06-10,137.07
DIS,2019-06-11,135.08
DIS,2019-06-12,135.72
DIS,2019-06-13,141.74
DIS,2019-06-14,141.65
DIS,2019-06-17,140.97
DIS,2019-06-18,139.24
DIS,2019-06-19,140.92
DIS,2019-06-20,142.02
DIS,2019-06-21,140.23
DIS,2019-06-24,139.22
DIS,2019-06-25,139.94
DIS,2019-06-26,140.4
DIS,2019-06-27,139.3
DIS,2019-06-28,139.64
DIS,2019-07-01,141.65
DIS,2019-07-02,142.53
DIS,2019-07-05,142.45
DIS,2019-07-08,141.02
DIS,2019-07-09,141.61
DIS,2019-07-10,143.54
DIS,2019-07-11,143.56
DIS,2019-07-12,144.88
DIS,2019-07-15,145.06
DIS,2019-07-16,144.3
DIS,2019-07-17,142.57
DIS,2019-07-18,141.63
DIS,2019-07-19,139.85
DIS,2019-07-22,140.84
DIS,2019-07-23,141.26
DIS,2019-07-24,141.29
DIS,2019-07-25,143.21
DIS,2019-07-26,144.65
DIS,2019-07-29,146.39
DIS,2019-07-30,144.93
DIS,2019-07-31,143.01
DIS,2019-08-01,141.85
DIS,2019-08-02,141.71
DIS,2019-08-05,138.3
DIS,2019-08-06,141.87
DIS,2019-08-07,134.86
DIS,2019-08-08,137.89
DIS,2019-08-09,138.52
DIS,2019-08-12,135.75
DIS,2019-08-13,137.01
DIS,2019-08-14,132.85
DIS,2019-08-15,133.41
DIS,2019-08-16,135.2
DIS,2019-08-19,135.29
DIS,2019-08-20,135.13
DIS,2019-08-21,135.76
DIS,2019-08-22,136.08
DIS,2019-08-23,131.67
